Power Usage,Residuallast,Pumpspeicher,Wind Offshore,Wind Onshore,Photovoltaik
56157,53518,136,361,2279,0
52078,48008,1022,346,3724,0
48634,43002,1302,323,5308,0
46977,39932,1557,296,6750,0
46140,38375,2516,286,7479,0
46829,38869,4428,192,7768,0
48886,40311,4212,250,8325,0
52117,43007,1755,395,8683,31
58801,48264,193,648,8946,943
63999,50920,1,992,8370,3718
66597,51461,0,1223,6443,7470
66971,48392,0,1387,5751,11441
67923,43801,201,1418,7932,14773
68760,40130,217,1699,10719,16211
68257,37674,198,2264,13370,14949
67885,37111,207,2844,15246,12684
67577,36973,1094,3759,16348,10497
67666,38057,2052,4449,16672,8489
66296,39100,997,5149,16163,5884
66245,40791,231,5543,16159,3753
65745,42719,29,5446,15475,2105
64790,44137,18,5104,14688,861
62377,43437,75,4574,14268,98
60281,41323,414,4441,14517,1
57466,38597,1608,3946,14923,0
52400,33393,2089,3438,15569,0
48821,30169,4008,2787,15865,0
46622,27810,5376,2851,15961,0
45957,27677,5315,2726,15554,0
46306,29070,4686,2896,14341,0
47868,31586,5058,3029,13254,0
51668,36592,3794,3153,11901,22
58573,44005,682,3181,10689,699
63516,48138,2,3080,8933,3365
65982,48114,3,2994,7058,7816
66544,44437,29,2998,6527,12582
67344,42996,3,2603,6350,15395
68302,43817,5,2226,6119,16141
67465,42887,53,1869,6271,16438
66642,42368,47,1498,6571,16205
65903,43264,165,1336,6288,15015
65408,44689,299,1111,6176,13432
63547,45581,540,1017,5848,11102
63338,48763,195,1101,5583,7892
63579,52193,115,1286,5327,4774
63100,53954,101,1498,5693,1955
62128,54183,102,1692,6012,241
60198,52127,117,1564,6508,1
56707,47730,138,1468,7510,0
52012,42389,184,1355,8268,0
48214,38393,974,1275,8546,0
46545,36627,2869,1377,8540,0
46112,36229,4177,1107,8776,0
46437,36150,4456,1133,9155,0
48153,36960,4708,1474,9719,0
51493,40156,1143,1715,9587,35
58152,45997,90,1712,9594,849
63841,49856,2,1798,8810,3378
66598,49711,0,1703,8318,6866
66728,45447,1,1673,8866,10743
67879,43170,2,1835,9705,13169
68523,41463,1,1959,10654,14447
67406,38538,4,1935,11121,15813
66123,36461,586,1794,11655,16213
64237,34910,1404,1606,11372,16350
62922,35040,1575,1354,11032,15496
61897,37420,1259,1135,10126,13216
61450,42334,504,953,8708,9455
61379,48083,153,953,6629,5715
61027,52708,36,921,5005,2394
59167,54659,0,645,3541,322
57313,54268,0,441,2602,1
54523,52298,125,487,1739,0
50694,48653,105,402,1638,0
47276,45244,369,413,1620,0
44436,41771,1477,428,2236,0
42895,39520,2543,375,3001,0
42448,38599,2372,333,3516,0
42860,38376,2097,256,4228,0
43109,38035,2501,261,4771,42
44394,37980,1135,254,5431,730
47691,38791,734,285,5956,2660
51627,40606,158,330,5430,5262
54241,39771,107,371,5945,8154
56263,38130,161,457,6669,11008
57122,36031,185,661,7848,12582
56360,33416,514,773,8799,13373
54710,31281,616,900,9788,12741
52727,27900,1479,1203,11240,12384
52321,27741,1507,1515,12316,10749
51776,27697,1382,1921,13737,8422
52503,29102,777,2318,15153,5929
53252,30560,382,2700,16273,3719
53287,32384,217,2775,16539,1590
51706,32612,46,2843,15945,306
50460,31453,1119,2781,16224,2
49040,30272,700,2660,16109,0
45823,27773,652,2417,15634,0
42211,24406,1186,2599,15207,0
40298,22403,1641,2784,15111,0
39660,21613,1789,2992,15056,0
39325,21413,1985,3182,14731,0
39496,22166,2180,3186,14144,0
39154,22002,2352,3089,14019,44
39468,22433,1869,3179,13002,854
41406,23859,1295,2955,11109,3483
44789,22964,1124,2911,11389,7525
47866,21211,1316,2827,12043,11786
49845,19493,2145,3034,11627,15691
51306,16952,3500,2968,12123,19263
51049,14165,5570,2884,12660,21340
48619,10627,5712,2729,13383,21881
47359,9441,5992,2856,13781,21281
46760,10242,6150,3056,14199,19263
46073,12115,5948,2968,14934,16056
47292,17144,3823,2977,15545,11627
48672,23354,1633,2988,15580,6751
49190,28628,709,2851,14985,2726
48883,32494,57,2616,13309,464
49026,32984,33,2325,13714,3
48588,32634,69,1925,14029,0
45109,29444,29,1792,13873,0
43145,27679,2173,1554,13912,0
42094,27135,2925,1386,13573,0
41240,26719,3660,1374,13147,0
42090,27763,4162,1353,12974,0
44342,30391,3438,1182,12770,0
48430,35332,1884,1123,11914,62
55992,43098,230,1153,10312,1430
61724,47482,42,1195,7216,5832
64889,46052,54,1190,5042,12604
65225,40088,69,1070,4645,19421
65991,35017,153,847,5441,24687
66809,31818,381,688,7247,27056
65926,28688,1251,576,9479,27184
65248,27381,2119,743,10570,26553
64482,26826,3403,1146,11089,25421
63778,27077,3075,1350,12414,22938
62855,28707,3067,1369,13378,19401
62341,33188,1357,1321,13688,14144
61809,39186,520,1133,13400,8090
61585,45178,301,1197,12104,3106
60205,48144,6,1219,10369,472
58719,47067,160,1365,10285,3
55373,43178,490,1015,11181,0
50736,38424,445,974,11339,0
47764,35686,1061,1091,10988,0
45889,34468,1430,1132,10289,0
45270,34307,1854,1000,9964,0
45715,34807,2081,937,9971,0
47750,36902,1812,825,10024,0
50966,40244,629,681,9960,80
57605,46669,456,475,9010,1451
62921,50442,33,336,6240,5903
65296,48054,289,255,4379,12607
65470,41604,292,133,5226,18508
66301,37678,234,54,6765,21804
67377,36587,570,13,8422,22356
66008,34383,975,55,9418,22152
65556,33639,1810,34,10130,21753
64626,32695,2968,81,10935,20915
63918,32589,3321,121,11930,19278
62332,33142,3059,130,12731,16329
62268,36951,922,192,12952,12173
62290,41872,254,256,12961,7201
62126,46668,270,323,12212,2923
60709,49291,6,429,10456,534
59029,48005,165,488,10531,5
55860,44065,360,495,11301,0
51379,39294,569,448,11637,0
48285,36788,368,383,11114,0
46400,36013,918,214,10173,0
45812,36242,2245,104,9466,0
46502,37649,3038,63,8790,0
48071,39336,2646,64,8672,0
51281,42827,534,119,8268,67
58428,49281,134,161,7763,1223
63708,52772,1,197,6057,4683
66385,51873,1,158,4560,9795
66768,44990,526,104,6523,15152
67202,39373,1247,118,8367,19344
68545,37271,588,193,9220,21862
67917,35897,164,282,9565,22174
67200,35517,505,341,10274,21069
66466,36472,1178,324,10747,18923
65683,38365,418,335,10981,16002
64214,39885,649,455,11330,12545
64346,43384,264,569,11580,8812
64258,46748,140,711,11641,5159
64075,50261,20,884,10827,2104
62023,50982,1,1133,9539,369
60238,49540,107,1440,9254,5
56788,45842,189,1814,9132,0
52327,41311,251,1957,9060,0
49138,38102,826,1918,9118,0
47556,36450,2029,1890,9216,0
46990,35905,3974,1928,9157,0
47417,36518,4111,1752,9147,0
48867,37953,3734,1487,9426,0
52080,41011,1443,1442,9594,34
59079,47089,171,1639,9628,724
64369,50973,23,1811,8959,2627
66957,51114,0,2134,8411,5299
67887,48865,96,2281,8836,7906
68821,47440,142,2250,9327,9804
69976,47326,212,2411,9153,11086
69051,45900,597,2527,8769,11856
68346,45229,407,2559,8705,11853
66997,45160,13,2709,8352,10778
66233,45443,14,2992,8749,9050
65490,45977,91,3254,9407,6852
65692,48202,47,3141,9717,4633
65254,48817,13,3581,10166,2690
64827,50035,9,4199,9544,1048
62812,49044,29,4612,8996,160
60798,47536,70,4847,8413,2
57249,45089,90,4926,7235,0
52475,40878,252,5005,6593,0
49116,38423,1645,4916,5778,0
47426,37420,2188,4633,5373,0
46431,37006,3144,4381,5044,0
46989,37791,3669,4356,4842,0
48434,39572,3659,4333,4529,0
51455,42438,1512,4400,4539,78
58471,48661,164,4470,4272,1069
63755,51822,3,4099,4127,3707
66318,51381,1,3502,3644,7792
66565,47558,42,2925,3529,12553
67335,44826,4,2497,3580,16433
68246,43185,31,2664,3620,18777
67455,41677,31,2364,3762,19652
65888,40264,64,2049,3817,19758
64187,39428,160,1940,3914,18906
63025,39633,475,2046,3984,17362
61991,41275,529,2170,3958,14588
61274,44398,271,2161,4012,10704
60823,48275,44,2240,4050,6257
60191,51041,272,2465,4125,2560
58082,50464,62,2613,4578,428
56187,47859,59,2387,5937,3
53404,44716,10,2079,6609,0
48911,39942,44,1924,7046,0
44960,36015,593,1916,7029,0
43300,34789,882,1681,6830,0
42122,33783,1275,1681,6658,0
41824,33434,1603,1971,6419,0
42202,33906,2042,2116,6180,0
42165,33720,2143,2269,6059,118
43508,34336,1666,2045,5470,1656
46910,35661,357,1714,3828,5708
50691,35460,41,1429,2312,11490
53214,32341,217,1211,2123,17540
54968,28666,1572,1138,2578,22586
55403,24311,2299,1232,3961,25900
54609,20904,2810,1417,4859,27429
52884,19666,3821,1430,4917,26872
51344,20733,3791,1569,4595,24446
50341,23419,2782,1559,4284,21080
49602,26868,1791,1667,4119,16947
50088,31661,487,1586,4383,12458
50670,36813,181,1347,4689,7821
50343,40267,9,1538,4519,4019
48879,40500,95,1905,4744,1730
48254,39598,34,1936,5194,1527
47133,38522,5,1751,5145,1716
43989,35871,272,1685,4718,1716
40858,35334,98,1429,4096,0
38553,34142,31,1233,3178,0
37545,33821,185,1037,2686,0
37150,33508,1387,901,2742,0
36997,33353,1865,808,2836,0
36943,33185,1884,778,2857,123
37450,31650,3664,771,3322,1707
39954,30848,2914,690,2951,5465
43527,30295,1586,658,1833,10741
46448,28273,1447,672,1484,16019
48474,25093,3357,640,2032,20708
50375,22446,3101,722,2843,24365
50410,20722,2862,853,3162,25673
48445,18914,3309,986,3307,25238
47019,19292,4009,1230,3508,22989
46537,20869,4808,1315,4653,19701
46617,23585,4448,1448,6290,15295
48139,28591,2039,1656,7427,10465
49567,34041,183,1906,7498,6122
49866,37669,51,2164,7506,2527
49790,40189,16,1885,7257,459
49297,40686,17,1708,6899,4
48707,40259,16,1906,6543,0
44865,36637,133,1457,6771,0
42019,34283,239,1083,6653,0
40784,33528,2337,935,6322,0
40317,33484,4243,1071,5761,0
40886,34683,4514,1354,4849,0
42582,36852,3542,1403,4328,0
46582,40980,1454,1302,4207,93
55443,49021,491,1152,4101,1169
61464,53789,2,833,3508,3335
64714,55409,0,464,2873,5968
65831,54105,0,250,2776,8700
67014,53115,1,285,3047,10567
68203,52398,2,292,3603,11910
68037,51198,1,403,4199,12237
67799,50783,4,370,4798,11848
66823,50074,34,243,6050,10456
66096,49112,400,229,7811,8945
64848,48092,318,448,9214,7094
64955,48189,196,759,11112,4896
64786,48737,414,1218,12180,2651
64195,49478,460,1523,12151,1042
62044,47804,246,1492,12537,212
59277,45319,1090,1743,12204,11
55812,41402,441,1719,12692,0
51536,36841,1295,1952,12743,0
48233,33484,2228,2045,12704,0
46566,32051,3721,1884,12631,0
45640,31048,4294,1786,12806,0
46177,32201,4483,1600,12376,0
47713,34393,4107,1474,11846,0
51115,37860,2215,1561,11598,96
58550,43609,254,2096,12132,714
64049,47120,148,2404,12286,2240
67456,49057,0,2378,11740,4282
68111,47968,16,2246,11576,6323
69219,47219,81,2200,11798,8003
70834,47422,17,2285,11705,9422
70210,46073,25,2626,11463,10049
69328,45009,177,2745,11572,10003
68245,43992,269,2979,11805,9469
67286,43845,162,3100,12126,8216
66260,43225,131,3257,13116,6662
65906,43761,52,3158,14272,4716
65466,44064,184,3105,15538,2759
64604,43628,197,3475,16350,1151
62475,42023,266,3874,16383,195
60188,39570,545,4091,16522,6
56826,36902,713,4161,15763,0
52048,32174,848,4077,15797,0
48651,29002,1133,3898,15751,0
46509,27004,3752,3797,15708,0
45576,26046,4282,3824,15707,0
45630,26107,4240,3975,15549,0
46997,26718,4414,4051,16229,0
50575,29406,2940,4023,17098,48
58264,36388,982,3804,17758,314
64296,41595,8,3596,17950,1155
67130,43483,9,3111,18140,2397
67609,42982,6,2791,17856,3980
68349,42267,160,2465,17553,6064
69058,41210,134,2065,17391,8393
67898,38273,174,1728,17134,10763
67102,36491,342,1587,16508,12516
66051,35140,585,1454,16328,13130
64690,34237,732,1423,16469,12562
62993,34577,1026,1453,15688,11275
63222,37748,717,1387,14949,9138
63055,41938,347,1538,13462,6118
62774,46812,102,1657,11443,2862
60894,49755,3,1594,8916,630
58965,49835,4,1614,7503,13
55874,47786,19,1394,6694,0
51276,43886,193,1332,6059,0
47677,40622,1891,1496,5559,0
46380,39586,4193,1738,5057,0
45816,39163,4703,2020,4633,0
46118,39509,4582,2412,4197,0
47716,41081,4347,2585,4051,0
50776,43724,2656,2973,3927,152
58061,48960,236,3512,3767,1822
63208,50009,5,3876,3251,6072
66030,47422,152,3862,2479,12267
66415,41063,385,3837,2832,18683
66527,36353,677,3492,3401,23282
67094,34125,288,3151,3652,26167
66652,32747,427,2712,3634,27559
65965,32612,1353,2261,3375,27717
64818,33490,1724,1689,3276,26363
63936,35828,1490,1518,3045,23546
63014,39351,1312,1409,2904,19350
62921,44882,429,1308,2518,14212
63016,51281,423,1240,2102,8393
62432,56151,4,1246,1468,3568
60446,57499,0,949,1180,817
58838,56579,1,793,1447,20
55951,53418,40,632,1901,0
51127,48056,352,643,2429,0
48031,44345,883,946,2740,0
45651,41238,2213,1318,3095,0
44666,39559,3262,1824,3282,0
45083,39094,4313,2315,3675,0
46613,39615,4023,2709,4289,0
49646,41473,2305,2996,4988,190
57051,46508,675,2911,5646,1987
62369,48189,83,2604,5248,6328
65299,47082,6,2095,3707,12416
65990,42311,136,1685,3305,18691
66777,37442,461,1556,4293,23488
67361,34053,1101,1559,5431,26319
66708,31463,310,1718,6601,26926
65403,29797,676,1954,7935,25719
63390,28378,1011,2421,8895,23696
62617,29813,1651,2620,9455,20729
61244,32188,978,2640,9695,16721
61226,36794,456,2567,9651,12214
60892,41612,93,2916,8890,7475
60075,45701,7,2913,8093,3368
57913,47299,0,2605,7201,808
55826,46696,3,2214,6889,27
52957,44089,76,2114,6754,0
48402,39656,246,1988,6758,0
45380,36680,955,1965,6736,0
42809,34497,968,1989,6324,0
41546,34167,691,2061,5318,0
41117,34241,679,2034,4842,0
41205,34693,1002,1980,4532,0
41221,34671,1299,1835,4544,171
43206,35166,908,1822,4522,1696
46694,35743,465,1626,4345,4981
50711,36036,51,1355,4225,9095
53456,34605,12,1441,4343,13067
54806,32442,110,1486,4408,16470
55301,30734,398,1407,4146,19015
54454,29046,587,1193,4387,19828
52192,26105,1452,1212,4706,20169
50444,24781,2418,1228,5463,18972
50230,26445,2634,1391,6016,16379
49618,28526,2885,1555,5918,13619
50470,32436,1031,1718,6141,10175
50863,37128,352,1718,5818,6200
50500,40825,7,1596,5224,2855
49096,42367,5,1504,4508,718
48135,42361,152,1575,4183,17
46967,40996,82,1638,4333,0
43661,37654,66,1798,4210,0
40735,34815,481,2050,3871,0
38659,32233,370,2842,3585,0
37594,29894,431,3647,4054,0
37677,28179,1329,4235,5263,0
38101,26299,3042,4547,7255,1
37864,24082,4271,4822,8792,168
38377,21930,4460,4874,9860,1713
40851,21162,3539,4880,9585,5225
44109,20637,1590,4555,8805,10111
47044,16951,3155,4281,10555,15258
48883,12626,5907,3958,12890,19409
50978,11637,5297,3714,13454,22173
51050,9849,4603,3638,14715,22848
49270,10451,5354,3789,13047,21983
47694,11632,5020,3646,11725,20692
47092,12887,5332,4153,11806,18247
47183,14184,4174,4418,13623,14958
48174,15570,2725,4694,17030,10880
49172,21144,1154,5007,16303,6719
49529,26141,300,5022,15379,2988
48528,28342,16,4843,14695,648
48651,28688,235,4669,15279,16
48178,27534,198,4362,16283,0
45125,23484,957,4230,17412,0
43297,21790,1591,4375,17133,0
41860,21308,2508,4514,16038,0
40988,21341,3469,4435,15212,0
40910,21981,3594,4588,14341,0
42413,24034,2875,4394,13985,0
46125,28775,1322,4138,13057,156
54730,37541,19,3989,11700,1500
60818,42136,9,3884,10257,4542
64067,42054,175,4025,9125,8862
65321,38692,1079,3879,9344,13405
66568,34949,487,4099,10508,17013
67426,34046,178,3757,11213,18410
67123,34720,8,3947,10856,17600
66720,35366,176,4604,10237,16514
65416,34965,773,4629,9929,15894
64340,36814,171,4618,9064,13845
63521,40516,41,4671,7806,10529
63216,44235,93,4764,6903,7314
62214,46722,66,4636,6295,4560
61589,49432,47,4636,5260,2262
59448,49879,11,4620,4321,629
57585,48908,88,4535,4109,33
54707,46542,468,4217,3948,0
50065,43003,871,3230,3833,0
46893,41059,1692,2262,3572,0
44968,40585,2564,1400,2983,0
43768,40264,3843,964,2540,0
44274,41067,4065,950,2258,0
46063,43036,3787,862,2164,1
49202,45914,1826,795,2385,109
56216,52256,258,710,2345,905
61716,56374,1,486,2123,2733
64575,57209,0,357,1955,5054
65161,55079,1,420,1899,7763
66036,52669,9,493,2155,10720
67338,51294,18,523,2882,12639
66892,49008,214,552,3467,13865
65923,46756,632,581,4337,14249
64576,44531,1224,882,5343,13819
63551,43213,697,1180,6615,12543
62649,43272,398,1362,7517,10499
62856,44922,653,1836,8059,8040
62660,46483,767,2324,8614,5239
61784,47931,475,2391,8902,2560
59705,48824,327,2298,7891,693
57483,48045,27,2114,7277,47
54457,45147,60,1813,7450,47
49712,40905,450,1474,7291,42
46746,37972,2684,1635,7138,2
45301,36565,3567,1546,7189,0
44664,35771,4551,1768,7125,0
45203,36262,4635,1638,7304,0
46486,38335,4130,1537,6614,1
49225,42056,2368,1311,5673,186
56084,48951,700,1121,4521,1491
61187,52408,37,1009,3209,4562
63920,51618,179,733,2820,8749
64584,48407,240,580,2761,12836
65311,46128,24,423,2511,16250
65838,44184,61,368,2265,19022
65085,42354,82,376,2134,20223
64177,41011,392,362,2211,20594
62941,40140,945,374,2264,20164
61629,40455,664,441,2071,18663
60042,41713,520,587,1775,15968
59568,45241,144,689,1449,12189
58847,49074,118,950,1253,7570
58316,52380,28,1354,1054,3529
56338,52490,3,1785,1028,1036
54403,50421,24,2230,1707,46
51815,46090,219,2371,3355,0
47679,38865,782,3042,5772,0
45485,31277,971,3940,10269,0
43282,27254,806,4435,11594,0
41533,24981,463,4228,12324,0
41409,24752,382,4296,12362,0
41380,24366,1396,4472,12541,1
40964,22918,2422,4781,13049,216
40507,20122,3078,4941,13468,1976
42839,19463,1235,5027,12394,5955
45961,18780,1324,5044,10860,11277
48288,15608,3177,5051,11327,16303
49890,12415,4025,4985,13031,19460
51298,10579,4939,5025,14437,21257
51388,9428,5396,5100,15041,21820
49794,9055,5086,5041,14842,20856
48295,9625,5356,5069,14372,19229
47136,11373,5181,5037,13602,17124
46508,14664,4879,4947,12743,14155
47372,20268,2604,4666,11928,10510
48185,26150,830,4824,10675,6536
48424,31713,175,4731,9015,2965
47753,35223,12,4484,7360,687
47335,36496,11,4195,6622,22
46573,35516,19,4261,6796,0
43114,30809,184,4404,7902,0
40532,26653,1596,4516,9363,0
39542,24692,3379,4431,10420,0
38998,23637,3832,4229,11132,0
39019,25098,3865,3667,10254,0
39204,26730,3037,3039,9433,2
41441,29782,2352,2479,9029,150
46847,35272,875,1933,8374,1268
51964,39723,84,1513,6926,3802
55386,40542,312,1527,5711,7606
56461,37965,836,1355,5060,12082
57367,34775,937,1188,4905,16499
58456,33213,714,1143,4917,19183
58586,31980,429,1168,5854,19584
56996,30339,83,1100,6726,18832
55776,30306,291,1086,6932,17453
54737,31463,483,935,6667,15673
53857,33457,431,852,6068,13480
54260,37359,213,1003,5277,10622
54151,41602,132,1284,4143,7123
53317,44970,13,1675,3067,3605
51611,46459,32,2098,2069,986
50270,45953,13,2773,1503,41
48859,44469,25,2861,1529,0
45326,40333,172,3347,1646,0
42373,37302,842,3430,1641,0
39998,34927,592,3208,1863,0
38956,33350,744,3251,2356,0
38497,32025,1243,3560,2912,0
38781,31326,1829,3736,3718,2
38911,30142,2110,3767,4753,250
41397,30145,1819,3988,5259,2006
44783,30439,1006,4025,4206,6115
48825,29662,706,3515,3627,12022
51946,26398,865,3078,4231,18240
53582,22186,1574,2770,5382,23245
54273,19991,1970,2205,6079,25998
53707,18222,2743,1872,6411,27203
52458,16925,5713,1573,6265,27695
51242,17343,5930,1286,5568,27047
50338,19754,4324,970,5026,24588
49844,23884,1737,810,4500,20651
49957,30326,739,734,3683,15215
50268,37206,281,740,3095,9227
49578,42555,48,694,2343,3987
47932,44526,4,652,1722,1032
46803,44397,0,703,1660,43
45869,43524,1,650,1695,0
42829,40705,2,360,1764,0
40183,37982,413,469,1732,0
38347,35581,929,567,2199,0
36862,33371,690,576,2916,0
36459,31874,1042,853,3733,0
36307,30710,1752,1123,4472,2
35767,28649,4028,1540,5306,273
36962,27158,4153,1746,5863,2195
39646,26178,2674,2063,4736,6669
43378,25624,1592,2116,2692,12946
46383,23153,1693,2115,1862,19252
48027,19307,2658,2172,2451,24098
49617,16545,3016,2076,3631,27366
49330,13384,4048,1963,4928,29055
47842,10454,4705,1945,6245,29199
46656,9442,5951,1818,7432,27965
46046,11153,5288,1541,8072,25281
46112,15324,3708,1306,8317,21165
47208,22385,1640,1254,7958,15611
48393,30582,533,1336,7184,9291
48774,36949,42,1514,6342,3970
48556,39806,4,1708,5982,1061
47696,37752,6,1949,7945,51
48057,34532,364,2252,11273,0
45231,27148,2248,3776,14306,0
43309,23687,4132,4336,15285,0
41588,21981,4638,4493,15115,0
40733,22504,5374,4434,13796,0
40528,25104,4810,3202,12222,0
40580,27174,3763,3068,10335,3
44160,30056,3376,3441,10376,287
53432,38740,1325,3167,9442,2084
60093,44200,76,2455,7240,6199
63353,44906,1,1710,5030,11707
64662,41854,5,1217,4124,17468
66156,39006,12,1133,3623,22394
67626,37068,10,1190,4344,25025
67301,34267,68,1210,5992,25833
66732,32758,873,1245,7379,25351
65477,32285,1234,1189,8827,23177
65140,36143,806,1016,8826,19155
64079,40658,172,881,8199,14342
63621,45486,112,620,7925,9590
63158,50732,229,582,6435,5410
62498,51829,273,745,7476,2449
60082,52338,133,772,6282,690
